date,hospital_padronizado,cidade,especialidade,tipo_alerta,count,year,month,day_of_week
2025-05-30,HOSPITAL GERAL WALDEMAR ALCANTARA,Fortaleza,CIRURGIA BUCO MAXILO,Pré 2 dias,5,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,CIRURGIA BUCO MAXILO,Pré 10 dias,12,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA BUCO MAXILO,Pré 10 dias,6,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL VALE DO JAGUARIBE,Espinho,CIRURGIA BUCO MAXILO,Pré 10 dias,2,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL VALE DO JAGUARIBE,Espinho,CIRURGIA BUCO MAXILO,Pré 2 dias,5,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA BUCOMAXILO  FACIAL,Pré 10 dias,35,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA BUCOMAXILO  FACIAL,Pré 2 dias,35,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,CIRURGIA CARDIACA,Pré 2 dias,9,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,CIRURGIA CARDIACA - PRE OPERATORIO,Pré 10 dias,13,2025,5,Friday
2025-05-01,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA DE CABEÇA E PESCOÇO,Agendamentos,17,2025,5,Thursday
2025-05-09,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA DE CABEÇA E PESCOÇO,Pré 10 dias,7,2025,5,Friday
2025-05-15,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA DE CABEÇA E PESCOÇO,Pré 10 dias,11,2025,5,Thursday
2025-05-21,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA DE CABEÇA E PESCOÇO,Pré 10 dias,12,2025,5,Wednesday
2025-05-22,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA DE CABEÇA E PESCOÇO,Pré 10 dias,5,2025,5,Thursday
2025-05-29,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA DE CABEÇA E PESCOÇO,Pré 10 dias,11,2025,5,Thursday
2025-05-06,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA DE CABEÇA E PESCOÇO,Pré 2 dias,16,2025,5,Tuesday
2025-05-09,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA DE CABEÇA E PESCOÇO,Pré 2 dias,6,2025,5,Friday
2025-05-16,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA DE CABEÇA E PESCOÇO,Pré 2 dias,8,2025,5,Friday
2025-05-23,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA DE CABEÇA E PESCOÇO,Pré 2 dias,10,2025,5,Friday
2025-05-30,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA DE CABEÇA E PESCOÇO,Pré 2 dias,20,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA DE CABEÇA E PESCOÇO,Pré 2 dias,11,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA DO APAREL DIGESTIVO,Pré 10 dias,6,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA DO APAREL DIGESTIVO,Pré 2 dias,25,2025,5,Friday
2025-05-01,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Agendamentos,51,2025,5,Thursday
2025-05-02,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,4,2025,5,Friday
2025-05-05,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,7,2025,5,Monday
2025-05-06,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,17,2025,5,Tuesday
2025-05-09,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,18,2025,5,Friday
2025-05-12,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,5,2025,5,Monday
2025-05-13,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,10,2025,5,Tuesday
2025-05-15,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,11,2025,5,Thursday
2025-05-16,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,19,2025,5,Friday
2025-05-19,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,5,2025,5,Monday
2025-05-20,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,13,2025,5,Tuesday
2025-05-21,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,4,2025,5,Wednesday
2025-05-22,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,9,2025,5,Thursday
2025-05-23,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,10,2025,5,Friday
2025-05-26,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,5,2025,5,Monday
2025-05-27,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,23,2025,5,Tuesday
2025-05-28,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,3,2025,5,Wednesday
2025-05-29,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,7,2025,5,Thursday
2025-05-30,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 10 dias,11,2025,5,Friday
2025-05-02,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,15,2025,5,Friday
2025-05-05,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,11,2025,5,Monday
2025-05-06,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,6,2025,5,Tuesday
2025-05-07,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,19,2025,5,Wednesday
2025-05-09,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,9,2025,5,Friday
2025-05-12,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,13,2025,5,Monday
2025-05-13,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,9,2025,5,Tuesday
2025-05-14,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,20,2025,5,Wednesday
2025-05-16,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,18,2025,5,Friday
2025-05-19,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,14,2025,5,Monday
2025-05-20,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,6,2025,5,Tuesday
2025-05-21,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,14,2025,5,Wednesday
2025-05-23,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,23,2025,5,Friday
2025-05-26,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,17,2025,5,Monday
2025-05-27,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,12,2025,5,Tuesday
2025-05-28,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,17,2025,5,Wednesday
2025-05-30,HOSPITAL ESTADUAL LEONARDO DA VINCI,Fortaleza,CIRURGIA GERAL,Pré 2 dias,18,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,CIRURGIA GERAL,Pré 2 dias,10,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL,Pré 10 dias,17,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL,Pré 2 dias,53,2025,5,Friday
2025-05-30,HOSPITAL GERAL WALDEMAR ALCANTARA,Fortaleza,CIRURGIA GERAL,Pré 10 dias,25,2025,5,Friday
2025-05-30,HOSPITAL GERAL WALDEMAR ALCANTARA,Fortaleza,CIRURGIA GERAL,Pré 2 dias,80,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,CIRURGIA GERAL,Pré 10 dias,14,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,CIRURGIA GERAL,Pré 2 dias,28,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA GERAL,Pré 10 dias,5,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA GERAL,Pré 2 dias,24,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA GERAL,Pré 10 dias,1,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA GERAL,Pré 2 dias,9,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL VALE DO JAGUARIBE,Espinho,CIRURGIA GERAL,Pré 10 dias,10,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL VALE DO JAGUARIBE,Espinho,CIRURGIA GERAL,Pré 2 dias,22,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Pré 10 dias,8,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,CIRURGIA GINECOLOGICA,Pré 10 dias,8,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,CIRURGIA GINECOLOGICA,Pré 2 dias,20,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 2 dias,3,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 10 dias,1,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 2 dias,3,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,CIRURGIA ONCO / GINECOLOGICA,Pré 10 dias,15,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,CIRURGIA ONCO / GINECOLOGICA,Pré 2 dias,9,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,CIRURGIA ONCOLOGICA,Pré 10 dias,12,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,CIRURGIA ONCOLOGICA,Pré 2 dias,1,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 2 dias,52,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA PEDIÁTRICA,Pré 2 dias,4,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,CIRURGIA PLASTICA,Pré 10 dias,10,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA PLÁSTICA,Pré 10 dias,10,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA PLÁSTICA,Pré 2 dias,45,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,CIRURGIA PLÁSTICA,Pré 2 dias,6,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL VALE DO JAGUARIBE,Espinho,CIRURGIA PLÁSTICA,Pré 2 dias,4,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,CIRURGIA TORÁCICA,Pré 10 dias,16,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,CIRURGIA TORÁCICA,Pré 2 dias,37,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,CIRURGIA TORÁCICA,Pré 2 dias,6,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA TORÁCICA,Pré 10 dias,9,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL VALE DO JAGUARIBE,Espinho,CIRURGIA TORÁCICA,Pré 2 dias,1,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,CIRURGIA VASCULAR,Pré 10 dias,10,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,CIRURGIA VASCULAR,Pré 2 dias,10,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,CIRURGIA VASCULAR,Pré 10 dias,19,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,CIRURGIA VASCULAR,Pré 2 dias,19,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA VASCULAR,Pré 10 dias,28,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,CIRURGIA VASCULAR,Pré 10 dias,7,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,CIRURGIA VASCULAR,Pré 2 dias,10,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA VASCULAR,Pré 10 dias,6,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA VASCULAR,Pré 2 dias,15,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA VASCULAR,Pré 10 dias,6,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA VASCULAR,Pré 2 dias,16,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL VALE DO JAGUARIBE,Espinho,CIRURGIA VASCULAR,Pré 2 dias,1,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,CLINICA GERAL,Pré 10 dias,1,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO CARIRI,Juazeiro do Norte,CLINICA GERAL,Pré 2 dias,7,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CLINICA GERAL,Pré 10 dias,6,2025,5,Friday
2025-05-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CLINICA GERAL,Pré 2 dias,5,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,CLINICA MEDICA,Pré 10 dias,9,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CLÍNICA MÉDICA,Pré 10 dias,21,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CLÍNICA MÉDICA,Pré 2 dias,60,2025,5,Friday
2025-05-30,HOSPITAL GERAL WALDEMAR ALCANTARA,Fortaleza,CLINICO GERAL,Pré 2 dias,11,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,DERMATOLOGIA,Pré 2 dias,15,2025,5,Friday
2025-05-02,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 10 dias,14,2025,5,Friday
2025-05-05,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 10 dias,6,2025,5,Monday
2025-05-09,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 10 dias,14,2025,5,Friday
2025-05-12,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 10 dias,4,2025,5,Monday
2025-05-16,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 10 dias,12,2025,5,Friday
2025-05-21,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 10 dias,9,2025,5,Wednesday
2025-05-23,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 10 dias,8,2025,5,Friday
2025-05-26,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 10 dias,1,2025,5,Monday
2025-05-28,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 10 dias,9,2025,5,Wednesday
2025-05-30,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 10 dias,8,2025,5,Friday
2025-05-02,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 2 dias,15,2025,5,Friday
2025-05-05,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 2 dias,8,2025,5,Monday
2025-05-06,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 2 dias,8,2025,5,Tuesday
2025-05-09,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 2 dias,14,2025,5,Friday
2025-05-12,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 2 dias,9,2025,5,Monday
2025-05-13,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 2 dias,7,2025,5,Tuesday
2025-05-16,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 2 dias,14,2025,5,Friday
2025-05-19,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 2 dias,8,2025,5,Monday
2025-05-20,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 2 dias,6,2025,5,Tuesday
2025-05-23,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 2 dias,12,2025,5,Friday
2025-05-27,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 2 dias,2,2025,5,Tuesday
2025-05-30,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,DERMATOLOGIA,Pré 2 dias,13,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,DERMATOLOGIA - LUPUS,Pré 2 dias,9,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,DERMATOLOGIA - PSORÍASE,Pré 10 dias,8,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,DERMATOLOGIA PEQUENA CIRURGIA,Pré 2 dias,8,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,DISTURBIOS RESPIRATORIO SONO,Pré 10 dias,3,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,DOENÇAS INFLAMATÓRIAS INTESTINAS,Pré 10 dias,13,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,DOENÇAS PANCREÁTICAS,Pré 10 dias,11,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,EGRESSO CIRURGIA VASCULAR,Pré 2 dias,31,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,EGRESSOS EMERGÊNCIA UROLOGIA,Pré 10 dias,17,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,EGRESSOS EMERGÊNCIA UROLOGIA,Pré 2 dias,31,2025,5,Friday
2025-05-30,HOSPITAL DE MESSEJANA,Fortaleza,ENDOCRINOLOGIA,Pré 10 dias,16,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,ENDOCRINOLOGIA,Pré 2 dias,29,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ENDOCRINOLOGIA,Pré 2 dias,19,2025,5,Friday
2025-05-02,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 10 dias,12,2025,5,Friday
2025-05-09,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 10 dias,7,2025,5,Friday
2025-05-15,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 10 dias,8,2025,5,Thursday
2025-05-16,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 10 dias,29,2025,5,Friday
2025-05-21,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 10 dias,31,2025,5,Wednesday
2025-05-22,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 10 dias,8,2025,5,Thursday
2025-05-23,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 10 dias,15,2025,5,Friday
2025-05-28,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 10 dias,28,2025,5,Wednesday
2025-05-29,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 10 dias,8,2025,5,Thursday
2025-05-30,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 10 dias,10,2025,5,Friday
2025-05-02,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 2 dias,32,2025,5,Friday
2025-05-05,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 2 dias,16,2025,5,Monday
2025-05-09,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 2 dias,16,2025,5,Friday
2025-05-12,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 2 dias,9,2025,5,Monday
2025-05-16,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 2 dias,9,2025,5,Friday
2025-05-19,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 2 dias,10,2025,5,Monday
2025-05-23,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 2 dias,33,2025,5,Friday
2025-05-26,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 2 dias,11,2025,5,Monday
2025-05-30,HOSPITAL SÃO JOSÉ DE DOENÇAS INFECCIOSAS,Fortaleza,ENDOCRINOLOGIA,Pré 2 dias,40,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ENDOCRINOLOGIA - METABOLISMO OSSEO,Pré 2 dias,15,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ENDOCRINOLOGIA - NEUROENDOCRINO,Pré 10 dias,20,2025,5,Friday
2025-05-30,HOSPITAL GERAL DR CESAR CALS,Fortaleza,ENDOCRINOLOGIA - TIREOIDE,Pré 2 dias,8,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ENDOCRINOLOGIA - TIREOIDE,Pré 2 dias,14,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ENDOCRINOLOGIA DIABETES,Pré 10 dias,19,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ENDOCRINOLOGIA GESTANTES,Pré 10 dias,20,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ENDOCRINOLOGIA PEDIATRICA,Pré 2 dias,8,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ENDODONTIA,Pré 10 dias,5,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ENDODONTIA,Pré 2 dias,7,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,ENDOSCOPIA CONSULTA,Pré 2 dias,10,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,EX AUD TONAL/VOCAL IMITA/LOGO,Pré 10 dias,6,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,EX AUD TONAL/VOCAL IMITA/LOGO,Pré 2 dias,18,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,EX ENDOSCOPIA DIAGOST/TERAPEUT,Pré 2 dias,11,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,EX RAIO X AMBULATORIO C PREPAR,Pré 10 dias,35,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,EX RAIO X AMBULATORIO C PREPAR,Pré 2 dias,61,2025,5,Friday
2025-05-30,HOSPITAL GERAL FORTALEZA,Fortaleza,EXAME BIOPSIA PROSTATA,Pré 10 dias,3,2025,5,Friday
